병원명,주소,전화번호,홈페이지URL,시도,진료과목,YKIHO,네이버플레이스URL,플레이스ID,구글검색URL
코앤유의원,"서울특별시 관악구 남부순환로 1715, 3층 (봉천동)",02-872-7707,,서울,피부과,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzMxIyQxIyQzIyQ5MiQzNjE4MzIjODEjJDEjJDYjJDgz,,,
코앤유의원,"서울특별시 강서구 공항대로 32, (공항동)",02-2661-0567,http://www.conyou.co.kr,서울,피부과,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzUxIyQxIyQ1IyQ5MiQzNjE4MzIjNjEjJDEjJDAjJDgz,,,
코앤유의원,"서울특별시 구로구 경인로59길 8, 태영프라자 311호 (신도림동)",02-2633-5687,http://www.coyou.co.kr,서울,피부과,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMzUxIzIxIyQxIyQ1IyQ4MiQyNjE0ODEjNzEjJDEjJDgjJDgz,,,
코어피부과의원,"서울특별시 강남구 논현로 833, 재경빌딩 3층 302호 (신사동)",02-512-0326,,서울,피부과,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzMxIyQxIyQzIyQ2MiQyNjE4MzIjNjEjJDEjJDAjJDgz,,,
코엘의원,"서울특별시 강남구 역삼로 409, 1층 103호,104호,105호 (대치동, 아티스톤)",02-6949-0688,,서울,피부과,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzIxIyQxIyQ5IyQwMyQyNjEwMDIjODEjJDEjJDIjJDgz,,,
코코메디의원,"서울특별시 동대문구 장한로 166, 2층 (장안동)",02-499-7585,,서울,피부과,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMzUxIzIxIyQxIyQ1IyQxMyQzNjEwMDIjNDEjJDEjJDQjJDgz,,,
코코의원,"서울특별시 강동구 천호대로 1034, 4층 402호 (성내동, 탑 메디칼센타)",02-476-7004,,서울,피부과,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzUxIyQxIyQ1IyQ4OSQ0NjE0ODEjNTEjJDEjJDIjJDgz,,,
코헨의원,"서울특별시 강남구 테헤란로87길 13, 서영빌딩 201호 (삼성동)",02-568-2580,,서울,피부과,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxOTYxIzUxIyQxIyQ1IyQ3OSQyNjEyMjIjNTEjJDEjJDYjJDgz,,,
콜나움의원,"서울특별시 강남구 강남대로 378, 준빌딩 8층 (역삼동)",02-562-1374,,서울,피부과,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzIxIyQxIyQ1IyQ5MiQzNjEwMDIjNzEjJDEjJDgjJDgz,,,
퀸스유피에스의원,"서울특별시 서초구 강남대로 509, b동 8층 (반포동)",,,서울,피부과,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzUxIyQxIyQxIyQ2MiQzNjEwMDIjNjEjJDEjJDAjJDgz,,,
퀸스의원,"서울특별시 광진구 능동로 50, 2층 (자양동, 이튼타워리버상가 2차)",02-447-2808,http://sb.wazzang.net/024472808/,서울,피부과,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMTkxIzUxIyQxIyQxIyQ5MiQzNjEyMjIjNjEjJDEjJDgjJDgz,,,
퀸스타운의원,"서울특별시 강북구 도봉로 352, 305,306호 (번동, 효성네오인텔리안)",02-990-4648,,서울,피부과,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzUxIyQxIyQxIyQxMyQzNjE4MzIjNDEjJDEjJDgjJDgz,,,
퀸즈여성의원,"서울특별시 강동구  양재대로 1365, (성내동)",02-428-2223,http://www.queendoctor.com,서울,피부과,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzUxIyQxIyQxIyQ4OSQyNjEwMDIjNDEjJDEjJDgjJDgz,,,
퀸즈의원,"서울특별시 성동구 행당로 6, 203호 (금호동1가)",02-2295-5735,,서울,피부과,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzMxIyQxIyQ3IyQwMyQzNjE0ODEjNzEjJDEjJDgjJDgz,,,
퀸즈피부과의원,"서울특별시 영등포구 영중로2길 1, 4층 (영등포동3가)",02-2676-8815,http://www.5queen.com/,서울,피부과,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzUxIyQxIyQxIyQ3MiQyNjEyMjIjNjEjJDEjJDAjJDgz,,,
큐디의원,"서울특별시 강남구 강남대로 502, 서희빌딩 3층 (논현동)",02-514-1650,,서울,피부과,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzIxIyQxIyQ1IyQxMyQyNjEyMjIjNDEjJDEjJDQjJDgz,,,
큐오필의원,"서울특별시 서초구 강남대로 509, 7층 (반포동)",02-562-9222,,서울,피부과,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzUxIyQxIyQxIyQxMyQzNjEyMjIjNDEjJDEjJDQjJDgz,,,
큐티스의원,"서울특별시 용산구 한강대로 95, B1층 157-1호 (한강로2가, 래미안용산 더 센트럴)",02-6405-1110,,서울,피부과,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzExIyQxIyQzIyQxMyQzNjE4MzIjNjEjJDEjJDgjJDgz,,,
크크서울의원,"서울특별시 서초구 강남대로 439, 7층 702호 (서초동)",02-545-2033,,서울,피부과,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzIxIyQxIyQ1IyQ3MiQzNjEyMjIjNzEjJDEjJDgjJDgz,,,
큰사랑의원,"서울특별시 광진구 면목로 203, 2층 (중곡동)",02-491-8549,,서울,피부과,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzUxIyQyIyQxIyQwMCQyNjE0ODEjNjEjJDEjJDQjJDgz,,,
큰열매여성의원,"서울특별시 광진구 용마산로 23, 1.2.3층 (중곡동)",454-3576,http://www.bigfruit.co.kr/,서울,피부과,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMzUxIzMxIyQxIyQzIyQwMyQzNjE0ODEjNzEjJDEjJDgjJDgz,,,
클라리제의원,"서울특별시 노원구 한글비석로 231, 위성프라자 지하1층 B01호 일부, B02호 (중계동)",02-931-6675,,서울,피부과,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzIxIyQxIyQ1IyQxMyQyNjE0ODEjNTEjJDEjJDYjJDgz,,,
클라시코의원,"서울특별시 강남구 도산대로75길 11, 2층 (청담동)",02-515-7511,,서울,피부과,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzIxIyQxIyQ5IyQxMyQyNjEyMjIjNjEjJDEjJDQjJDgz,,,
클래스원의원,"서울특별시 강남구 강남대로 390, 미진프라자 10층 (역삼동)",,,서울,피부과,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzIxIyQxIyQ1IyQ4OSQyNjE0ODEjNDEjJDEjJDQjJDgz,,,
클래식피부과의원,"서울특별시 중구 명동길 60, T avenue 5층 (명동2가)",02-778-0330,,서울,피부과,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzUxIyQxIyQ1IyQ3MiQyNjEwMDIjNjEjJDEjJDQjJDgz,,,
클럽미즈라미체의원,"서울특별시 송파구 백제고분로7길 14, 태원빌딩 (잠실동)",02-422-9888,http://www.lamiche.co.kr,서울,피부과,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxOTYxIzIxIyQxIyQxIyQ4MiQyNjEwMDIjNjEjJDEjJDAjJDgz,,,
클레오의원,"서울특별시 성북구 도봉로 29, 지상3층 (길음동)",02-988-2975,,서울,피부과,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzExIyQxIyQ3IyQ2MiQyNjEwMDIjODEjJDEjJDIjJDgz,,,
클렌피부과의원,"서울특별시 송파구 양재대로 1222, (방이동, 올림픽프라자상가 326,327호)",02-408-7676,,서울,피부과,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzMxIyQxIyQ3IyQ3OSQzNjE0ODEjNTEjJDEjJDYjJDgz,,,
클로바의원,"서울특별시 도봉구 도봉로 484, (창동)",02-904-8500,,서울,피부과,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzQxIyQxIyQ3IyQxMyQzNjE0ODEjNTEjJDEjJDIjJDgz,,,
클리니크후즈후의원,"서울특별시 강남구 선릉로 842, 3~6층 (청담동)",02-1588-7536,http://www.snusinsa.co.kr,서울,피부과,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzMxIyQxIyQ3IyQwMyQ0NjEwMDIjNDEjJDEjJDgjJDgz,,,
클린앤미피부과의원,"서울특별시 마포구 월드컵북로 347, 6층 (상암동, 상암메디칼빌딩)",02-307-3375,http://www.cleannmi.co.kr,서울,피부과,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzExIyQxIyQ3IyQ4MiQzNjEwMDIjNTEjJDEjJDIjJDgz,,,
클린업피부과의원,"서울특별시 영등포구 영중로 35, 3층 (영등포동4가, 삼경빌딩)",02-2634-7588,,서울,피부과,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxOTYxIzQxIyQxIyQ3IyQ5OSQzNjE0ODEjNDEjJDEjJDgjJDgz,,,
클린업피부과의원,"서울특별시 서초구 강남대로 429, 10층 (서초동, 유창빌딩)",02-561-0007,http://www.upskin.co.kr,서울,피부과,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMTkxIzMxIyQxIyQzIyQ4MiQ0NjEwMDIjNjEjJDEjJDAjJDgz,,,
클린업피부과의원,"서울특별시 강남구 선릉로 832, 2층 (청담동, 소나무빌딩)",512-7582,http://www.upskin.co.kr,서울,피부과,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzExIyQxIyQ3IyQ2MiQyNjE0ODEjNDEjJDEjJDgjJDgz,,,
클린업피부과의원,"서울특별시 노원구 노해로 451, 청산빌딩 4층 (상계동)",02-556-9070,,서울,피부과,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzUxIyQxIyQxIyQ3OSQzNjEwMDIjODEjJDEjJDYjJDgz,,,
클린유의원,"서울특별시 강남구 압구정로 162, 501,502호 (신사동)",542-0090,,서울,피부과,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxOTYxIzIxIyQyIyQ5IyQwMCQ0NjEwMDIjNDEjJDEjJDgjJDgz,,,
클린타투의원,"서울특별시 강남구 봉은사로 111, 4층 (논현동)",1644-0755,http://www.ct-ms.co.kr,서울,피부과,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzQxIyQxIyQ3IyQ3OSQyNjEyMjIjNDEjJDEjJDgjJDgz,,,
클림의원명동점,"서울특별시 중구 명동길 43, 4,5층 (명동1가)",-,,서울,피부과,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzIxIyQxIyQxIyQwMyQ0NjEwMDIjODEjJDEjJDIjJDgz,,,
클림의원홍대점,"서울특별시 마포구 양화로 141, 롯데호텔 L7홍대 3층 전체호 (동교동)",02-6953-4842,,서울,피부과,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzUxIyQxIyQ1IyQ5OSQzNjE4MzIjNTEjJDEjJDIjJDgz,,,
키올의원,"서울특별시 서초구 강남대로101길 11, 태양빌딩 3층 (잠원동)",,,서울,피부과,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzIxIyQxIyQxIyQxMyQzNjE4MzIjNjEjJDEjJDAjJDgz,,,
킴스미의원,"서울특별시 강서구 양천로 690, 3층 (염창동, 호서빌딩)",02-3663-8975,,서울,피부과,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzUxIyQxIyQ1IyQxMyQzNjEwMDIjNTEjJDEjJDIjJDgz,,,
킴스아산의원,"서울특별시 관악구 관악로 268, 1층 (봉천동)",02-883-7282,,서울,피부과,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQyIyQ5IyQwMCQyNjEyMjIjNDEjJDEjJDgjJDgz,,,
타이니스트의원,"서울특별시 서초구 강남대로 381, 303(일부)호 (서초동, 두산베어스텔)",582-8004,,서울,피부과,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzExIyQyIyQ3IyQwMCQzNjE0ODEjNTEjJDEjJDIjJDgz,,,
타임리스피부과의원,"서울특별시 서대문구 신촌로33길 16, 2층 (북아현동)",02-365-0077,,서울,피부과,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzUxIyQxIyQ1IyQ2MiQyNjEwMDIjNDEjJDEjJDgjJDgz,,,
타임리스피부과의원,"서울특별시 강남구 남부순환로 2806, 군인공제회관,2층 (도곡동)",02-2135-7960,,서울,피부과,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzIxIyQxIyQ1IyQwMyQzNjEyMjIjNjEjJDEjJDAjJDgz,,,
타임리스피부과의원,"서울특별시 강동구 고덕로 385, 고덕그라시움아파트(상가4동) 4층 401~407호 (고덕동)",02-441-7008,,서울,피부과,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzIxIyQyIyQxIyQwMCQzNjE4MzIjNjEjJDEjJDQjJDgz,,,
타임리스피부과의원,"서울특별시 서초구 서초중앙로 130, 3층 (서초동)",02-587-6883,,서울,피부과,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzExIyQxIyQzIyQ4OSQzNjEwMDIjNjEjJDEjJDgjJDgz,,,
타임리턴의원,"서울특별시 영등포구 여의나루로 71, 동화빌딩 101, 별관 305호 (여의도동)",02-6956-1661,,서울,피부과,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzUxIyQxIyQxIyQ2MiQyNjEyMjIjNDEjJDEjJDQjJDgz,,,
타토아의원,"서울특별시 강남구 강남대로 624, 2층 (신사동, ICT타워)",02-542-0222,,서울,피부과,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzQxIyQxIyQ3IyQ5OSQzNjE0ODEjNjEjJDEjJDAjJDgz,,,
타토아의원,"서울특별시 노원구 노해로 485, 금정빌딩 5층,6층 (상계동)",02-,,서울,피부과,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzExIyQxIyQ3IyQxMyQzNjE0ODEjNTEjJDEjJDYjJDgz,,,
탐의원,"서울특별시 강남구 도산대로57길 6, 지하1,지상2층 (청담동)",3444-5975,http://www.tamclinic.co.kr/,서울,피부과,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMzUxIzIxIyQxIyQ1IyQ4MiQzNjE0ODEjNDEjJDEjJDQjJDgz,,,
탑메디피부과의원,"서울특별시 노원구 한글비석로 270, 스카이타워 4층 401,402호 (중계동)",932-0770,http://www.topmediskin.com,서울,피부과,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzExIyQxIyQzIyQ2MiQyNjE4MzIjNjEjJDEjJDQjJDgz,,,
탑연합의원,"서울특별시 강서구 양천로 73, 멤브로메디컬센터 3층 301-1호 (방화동)",02-2664-9955,,서울,피부과,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzIxIyQxIyQ1IyQ4OSQyNjEyMjIjNDEjJDEjJDgjJDgz,,,
태능성모의원,"서울특별시 중랑구 동일로 805, (중화동)",02-492-4628,,서울,피부과,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQyIyQ5IyQwMCQzNjE4MzIjNDEjJDEjJDgjJDgz,,,
태미안 의원,"서울특별시 중랑구 망우로 305, 7층 (상봉동, 거암빌딩)",02-529-2871,,서울,피부과,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzMxIyQxIyQ3IyQ5MiQyNjEyMjIjNTEjJDEjJDIjJDgz,,,
테라스의원,"서울특별시 종로구 송월길 99, 상가동 2203~2205호 (홍파동, 경희궁자이 2단지)",02-6105-0010,,서울,피부과,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzQxIyQxIyQ3IyQ4MiQyNjE4MzIjNDEjJDEjJDgjJDgz,,,
테시토의원,"서울특별시 마포구 성지1길 39, 2,3층 (합정동)",,,서울,피부과,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzMxIyQxIyQ3IyQ3MiQzNjEwMDIjODEjJDEjJDYjJDgz,,,
테이아의원,"서울특별시 서초구 강남대로 407, 14,15층 (서초동)",02-6959-6704,,서울,피부과,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzQxIyQyIyQ3IyQwMCQ0NjE0ODEjNDEjJDEjJDQjJDgz,,,
테크필피부과의원,"서울특별시 강남구 삼성로 212, (대치동, 은마상가 B-201호)",02-568-7175,,서울,피부과,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQzIyQ3OSQzNjE0ODEjNDEjJDEjJDgjJDgz,,,
톡스앤필의원,"서울특별시 서초구 강남대로 415, 대동빌딩 10, 11층 (서초동)",534-4842,http://www.blsclinic.com,서울,피부과,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzIxIyQxIyQ5IyQwMyQzNjE0ODEjNzEjJDEjJDgjJDgz,,,
톡스앤필의원,"서울특별시 강동구 천호대로157길 14, 나비빌딩 14층 (천호동)",02-473-9599,,서울,피부과,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzIxIyQxIyQxIyQ5MiQzNjE4MzIjODEjJDEjJDIjJDgz,,,
톡스앤필의원,"서울특별시 송파구 송파대로 167, B동 310호 (문정동, 문정역테라타워)",02-2054-8540,,서울,피부과,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzIxIyQyIyQxIyQwMCQyNjEyMjIjODEjJDEjJDYjJDgz,,,
톡스앤필의원,"서울특별시 관악구 봉천로 488, 9층 (봉천동, 서호빌딩)",02-873-7979,,서울,피부과,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzUxIyQxIyQxIyQ4OSQzNjE0ODEjODEjJDEjJDYjJDgz,,,
톡스앤필의원명동점,"서울특별시 중구 남대문로 84, 8층 (남대문로2가)",02-318-5113,,서울,피부과,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzQxIyQxIyQ3IyQ4OSQyNjEwMDIjODEjJDEjJDIjJDgz,,,
톤앤업피부과의원,"서울특별시 서초구 반포대로 291, 원베일리 스퀘어 2층 213~214호 (반포동)",02-6951-1900,,서울,피부과,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzIxIyQxIyQxIyQ5OSQyNjEwMDIjODEjJDEjJDYjJDgz,,,
톤즈의원,"서울특별시 마포구 양화로 140, 6층 일부호 (동교동)",02-6956-5588,,서울,피부과,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzExIyQxIyQ3IyQxMyQ0NjE0ODEjNDEjJDEjJDgjJDgz,,,
톤즈의원,"서울특별시 광진구 아차산로 212, 2층 206,207호 (자양동)",02-6941-1966,https://tonesclinic.com/geondae?lang=ko,서울,피부과,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzExIyQxIyQzIyQ4MiQzNjE0ODEjNjEjJDEjJDQjJDgz,,,
톤즈의원,"서울특별시 서초구 강남대로 403, 9층 (서초동)",02-6953-2667,,서울,피부과,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzIxIyQyIyQxIyQwMCQyNjEyMjIjNDEjJDEjJDQjJDgz,,,
톤즈의원,"서울특별시 중구 남대문로 90, 세미콜론명동 14층 (남대문로2가)",02-6956-6789,,서울,피부과,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzIxIyQxIyQ5IyQ2MiQ0NjE0ODEjODEjJDEjJDYjJDgz,,,
톤즈의원,"서울특별시 송파구 송파대로 558, 월드타워빌딩 6층 (신천동)",02-6956-0156,,서울,피부과,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzIxIyQxIyQ5IyQxMyQyNjEwMDIjODEjJDEjJDIjJDgz,,,
톤즈의원(강서발산점),"서울특별시 강서구 강서로52길 43, 201,202,203호 (내발산동, DH647)",02-6958-8380,,서울,피부과,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzUxIyQxIyQxIyQ2MiQyNjEyMjIjNDEjJDEjJDQjJDgz,,,
통사성모의원,"서울특별시 성북구 종암로 167, 지하1층 (하월곡동, 동일하이빌 뉴시티)",02-941-8801,,서울,피부과,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzMxIyQxIyQ3IyQxMyQyNjEyMjIjODEjJDEjJDIjJDgz,,,
투명피부과의원,"서울특별시 강남구 테헤란로 141, 3층 (역삼동, KR타워 )",02-556-5522,,서울,피부과,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzExIyQyIyQzIyQwMCQyNjE4MzIjODEjJDEjJDYjJDgz,,,
트로피피부과의원,"서울특별시 강남구 논현로 828, 5층 (신사동)",02-518-9720,,서울,피부과,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzIxIyQxIyQxIyQ2MiQzNjE0ODEjNDEjJDEjJDgjJDgz,,,
트리니티여성의원,"서울특별시 강남구 도산대로 108, 3층 (논현동)",0507-1326-8875,,서울,피부과,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzIxIyQxIyQxIyQxMyQzNjE0ODEjNjEjJDEjJDAjJDgz,,,
트리에피부과의원,"서울특별시 성동구 매봉길 48, 201,202호 (옥수동)",02-6956-9963,,서울,피부과,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzQxIyQxIyQ3IyQ3OSQyNjE4MzIjNTEjJDEjJDIjJDgz,,,
트리옹프닥터의원,"서울특별시 중구 명동9길 16, 명동센트럴빌딩 2층 (명동1가)",02-6237-7771,,서울,피부과,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzUxIyQxIyQxIyQ4MiQzNjEwMDIjODEjJDEjJDYjJDgz,,,
트윙클의원,"서울특별시 서초구 강남대로 535, 2층 (반포동, 프린스빌딩)",3444-7579,,서울,피부과,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzUxIyQxIyQ1IyQ4OSQ0NjEwMDIjNDEjJDEjJDQjJDgz,,,
트윙클의원,"서울특별시 종로구 종로5길 13, 삼공빌딩 3층 (청진동)",02-6931-7555,www.twinkleclinic.co.kr,서울,피부과,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzQxIyQxIyQ3IyQ4OSQyNjEyMjIjNDEjJDEjJDgjJDgz,,,
티알트리니티라파엘로청담의원,"서울특별시 강남구 도산대로81길 19, 지하1층,2~5층 (청담동)",02-511-7963,,서울,피부과,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzMxIyQxIyQzIyQ2MiQyNjEwMDIjNTEjJDEjJDIjJDgz,,,
티업의원,"서울특별시 강남구 선릉로 433, 세방빌딩 1층 (역삼동)",02-567-0333,,서울,피부과,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzMxIyQxIyQ3IyQ5MiQyNjE0ODEjNjEjJDEjJDgjJDgz,,,
티엔피부과의원,"서울특별시 서초구 서초중앙로 227, 8층 (반포동)",02-537-6030,,서울,피부과,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzIxIyQxIyQ1IyQ4MiQzNjEwMDIjNDEjJDEjJDgjJDgz,,,
티엘여성의원,"서울특별시 동작구 상도로 174, 8층 (상도동)",02-1800-9631,http://www.tlcl.kr,서울,피부과,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzUxIyQyIyQ1IyQwMCQzNjEwMDIjODEjJDEjJDIjJDgz,,,
티원의원,"서울특별시 강남구 테헤란로 513, 삼성동 K타워 15층 (삼성동)",02-515-4842,https://t1clinic.com/,서울,피부과,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzIxIyQxIyQxIyQ5OSQzNjEwMDIjNjEjJDEjJDQjJDgz,,,
팅의원,"서울특별시 서초구 강남대로69길 8, 케이아이타워(KI타워) 6층 (서초동)",02-2038-2957,,서울,피부과,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzMxIyQxIyQzIyQ4OSQ0NjE0ODEjODEjJDEjJDIjJDgz,,,
파르크도산의원,"서울특별시 강남구 언주로170길 20, 신사청호빌딩 2층 (신사동)",02-512-5758,,서울,피부과,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzIxIyQxIyQ1IyQ5OSQzNjEyMjIjNDEjJDEjJDgjJDgz,,,
파스칼의원,"서울특별시 강남구 도산대로 157, 신웅타워2 3,4층일부,5층 (신사동)",02-2135-1406,https://pascalhospital.com/,서울,피부과,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzExIyQxIyQ3IyQ5OSQzNjE4MzIjNzEjJDEjJDgjJDgz,,,
파스텔휴먼피부과의원,"서울특별시 성동구 왕십리로 410, L동 224,225,226호 (하왕십리동, 센트라스)",02-6953-7771,http://pastelskin.com/,서울,피부과,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzQxIyQxIyQ3IyQ3OSQyNjEyMjIjNjEjJDEjJDAjJDgz,,,
파인드피부과의원,"서울특별시 강남구 논현로 820, 제이씨빌딩 5층 (신사동)",02-511-6004,http://www.pindderma.com/,서울,피부과,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzQxIyQxIyQ3IyQ5OSQyNjEyMjIjNTEjJDEjJDYjJDgz,,,
파크뷰의원,"서울특별시 송파구 올림픽로 116, 메디씨티 빌딩 10층 (잠실동)",02-6952-3933,,서울,피부과,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzMxIyQxIyQ3IyQxMyQyNjEyMjIjODEjJDEjJDIjJDgz,,,
파크원연세마디의원,"서울특별시 영등포구 여의대로 108, 파크원 2층 202호 (여의도동)",,,서울,피부과,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMTkxIzIxIyQxIyQ1IyQxMyQyNjE0ODEjNDEjJDEjJDQjJDgz,,,
파크포레의원,"서울특별시 송파구 올림픽로35길 10, B상가동 5층 506호 (신천동, 파크리오)",02-420-9548,,서울,피부과,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzExIyQyIyQ3IyQwMCQzNjEyMjIjNjEjJDEjJDQjJDgz,,,
파티마의원,"서울특별시 노원구 중계로 160, 화인상가아파트 (중계동)",02-933-0081,,서울,피부과,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzExIyQxIyQzIyQ3MiQzNjE4MzIjODEjJDEjJDIjJDgz,,,
파티마의원,"서울특별시 송파구 천호대로152길 17, 2층 (풍납동)",02-472-9075,,서울,피부과,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMzUxIzMxIyQxIyQzIyQ3OSQzNjE0ODEjODEjJDEjJDYjJDgz,,,
